"minlon" "maxlon" "minlat" "maxlat" "mindepth" "maxdepth" "minmag" "maxmag" "rate" "mask"
-121 -120.9 34 34.1 0 30 3.05 3.15 0.00509153781473314 1
-121 -120.9 34.1 34.2 0 30 3.05 3.15 0.0063308036950233 1
-121 -120.9 34.2 34.3 0 30 3.05 3.15 0.0087003506581537 1
-121 -120.9 34.3 34.4 0 30 3.05 3.15 0.0112149183305449 1
-121 -120.9 34.4 34.5 0 30 3.05 3.15 0.0112149183305449 1
-121 -120.9 34.5 34.6 0 30 3.05 3.15 0.00970318939347052 1
-121 -120.9 34.6 34.7 0 30 3.05 3.15 0.00786889990266024 1
-121 -120.9 34.7 34.8 0 30 3.05 3.15 0.00755512844113033 1
-121 -120.9 34.8 34.9 0 30 3.05 3.15 0.00740043980415995 1
-121 -120.9 34.9 35 0 30 3.05 3.15 0.00744790096330286 1
-121 -120.9 35 35.1 0 30 3.05 3.15 0.00734418937373028 1
-121 -120.9 35.1 35.2 0 30 3.05 3.15 0.00723959876838971 1
-121 -120.9 35.2 35.3 0 30 3.05 3.15 0.00752085055901268 1
-121 -120.9 35.3 35.4 0 30 3.05 3.15 0.00801743614002981 1
-121 -120.9 35.4 35.5 0 30 3.05 3.15 0.00903521618787896 1
-121 -120.9 35.5 35.6 0 30 3.05 3.15 0.0129991097891531 1
-121 -120.9 35.6 35.7 0 30 3.05 3.15 0.0151084986720361 1
-121 -120.9 35.7 35.8 0 30 3.05 3.15 0.0132715723115342 1
-121 -120.9 35.8 35.9 0 30 3.05 3.15 0.0111797616089115 1
-121 -120.9 35.9 36 0 30 3.05 3.15 0.0119795718887446 1
-121 -120.9 36 36.1 0 30 3.05 3.15 0.0149590835950946 1
-121 -120.9 36.1 36.2 0 30 3.05 3.15 0.0161368258407109 1
-121 -120.9 36.2 36.3 0 30 3.05 3.15 0.0177100785891868 1
-121 -120.9 36.3 36.4 0 30 3.05 3.15 0.020452283782278 1
-121 -120.9 36.4 36.5 0 30 3.05 3.15 0.0185714123252252 1
