"Longitude" "Latitude" "dt" "Magnitude" "Depth" "DateTime"
-115.3 32.17 1599.54611111111 3.29 6.95 "05/19/2010 14:06:24"
-115.3 32.22 1599.54887731481 3.48 14.63 "05/19/2010 14:10:23"
-115.74 32.66 1599.56905092593 4.03 14.35 "05/19/2010 14:39:26"
-115.87 32.67 1600.33304398148 3.67 2.89 "05/20/2010 08:59:35"
-115.86 32.67 1600.34907407407 3.35 4.23 "05/20/2010 09:22:40"
-115.86 32.67 1600.35168981481 4.42 4.12 "05/20/2010 09:26:26"
-115.87 32.68 1600.36278935185 3.19 4.06 "05/20/2010 09:42:25"
-115.87 32.67 1600.39454861111 3.41 4.11 "05/20/2010 10:28:09"
-115.1 32.04 1600.46722222222 3.1 10 "05/20/2010 12:12:48"
-115.26 32.21 1600.51570601852 3.24 14.7 "05/20/2010 13:22:37"
-120.55 33.88 1601.03106481481 3.05 3.2 "05/21/2010 01:44:44"
-115.82 32.64 1602.04971064815 3.06 12.26 "05/22/2010 02:11:35"
-115.83 32.65 1602.14512731481 3.15 7.05 "05/22/2010 04:28:59"
-115.96 32.71 1602.16202546296 4.03 10.33 "05/22/2010 04:53:19"
-118.99 37.81 1602.67091435185 3.27 8.43 "05/22/2010 17:06:07"
-115.77 32.61 1602.68817129630 4.9 4.3 "05/22/2010 17:30:58"
-115.78 32.61 1602.68979166667 4.88 3.28 "05/22/2010 17:33:18"
-115.79 32.63 1602.69293981481 3.18 5.1 "05/22/2010 17:37:50"
-115.78 32.6 1602.70817129630 3.51 3.05 "05/22/2010 17:59:46"
-115.76 32.63 1602.80269675926 3.9 16.73 "05/22/2010 20:15:53"
-115.77 32.6 1602.97594907407 3.05 3.43 "05/23/2010 00:25:22"
-118.98 37.81 1603.15675925926 3.12 7.3 "05/23/2010 04:45:44"
-115.89 32.7 1603.72053240741 3.07 10 "05/23/2010 18:17:34"
-115.18 32.04 1603.78745370370 3.1 10 "05/23/2010 19:53:56"
-115.83 32.65 1604.18133101852 4.16 13.3 "05/24/2010 05:21:07"
-115.34 32.18 1605.32884259259 3.21 10 "05/25/2010 08:53:32"
-115.32 32.26 1605.33003472222 3.1 8 "05/25/2010 08:55:15"
-115.13 32.13 1606.0415625 3.29 2.05 "05/26/2010 01:59:51"
-117.61 32.21 1606.11995370370 3.74 14.05 "05/26/2010 03:52:44"
-117.6 32.2 1606.12325231481 4.22 17.16 "05/26/2010 03:57:29"
-115.57 32.4 1606.39292824074 3.48 1.8 "05/26/2010 10:25:49"
-115.57 32.38 1606.41241898148 3.38 2.17 "05/26/2010 10:53:53"
-115.42 32.3 1606.94766203704 3.06 4 "05/26/2010 23:44:38"
-115.75 32.64 1607.52578703704 3.36 3.01 "05/27/2010 13:37:08"
-115.29 32.23 1607.81118055556 3.13 10 "05/27/2010 20:28:06"
-115.29 32.22 1607.81143518519 4.51 10 "05/27/2010 20:28:28"
-115.29 32.22 1607.90833333333 3.12 15.33 "05/27/2010 22:48:00"
-115.34 32.24 1608.40577546296 3.72 5.77 "05/28/2010 10:44:19"
-123.09 39.21 1608.59891203704 3.18 7.84 "05/28/2010 15:22:26"
-115.58 32.36 1608.93416666667 3.68 10 "05/28/2010 23:25:12"
-115.11 32.07 1609.29333333333 3.12 10 "05/29/2010 08:02:24"
-115.23 32.09 1609.31490740741 3.77 10 "05/29/2010 08:33:28"
-115.88 32.73 1609.57640046296 3.82 3.44 "05/29/2010 14:50:01"
-114.95 31.85 1610.04921296296 3.5 7 "05/30/2010 02:10:52"
-122.12 37.72 1610.24996527778 3.2 5.44 "05/30/2010 06:59:57"
-115.41 32.26 1610.47393518519 3.64 5.8 "05/30/2010 12:22:28"
-115.19 32.11 1611.16244212963 3.08 6.32 "05/31/2010 04:53:55"
-115 31.84 1612.11695601852 3.1 9 "06/01/2010 03:48:25"
-122.81 38.79 1612.26435185185 3.3 3.34 "06/01/2010 07:20:40"
-115.22 32.04 1613.35472222222 3.96 10 "06/02/2010 09:30:48"
-115.34 32.24 1613.38123842593 3.14 13.57 "06/02/2010 10:08:59"
-115.2 32.06 1613.63041666667 4.3 10 "06/02/2010 16:07:48"
-115.25 32.18 1614.15167824074 3.79 15.43 "06/03/2010 04:38:25"
-116.46 33.5 1614.32238425926 3.18 6.97 "06/03/2010 08:44:14"
-116.05 33.25 1614.55265046296 3.07 5.37 "06/03/2010 14:15:49"
-115.91 32.7 1614.71532407407 4.1 5.11 "06/03/2010 18:10:04"
-120.48 39.88 1615.62253472222 3.28 9.35 "06/04/2010 15:56:27"
-115.73 32.58 1615.71291666667 3.44 3.44 "06/04/2010 18:06:36"
-124.79 40.37 1616.85282407407 3.81 12.48 "06/05/2010 21:28:04"
-115.21 32.1 1616.97128472222 3.39 0.01 "06/06/2010 00:18:39"
-115.06 32.08 1617.32129629630 3.11 27.49 "06/06/2010 08:42:40"
-115.07 32.13 1618.24494212963 3.95 10 "06/07/2010 06:52:43"
-115.09 32.02 1618.25942129630 3.24 27.79 "06/07/2010 07:13:34"
-118.44 33.86 1618.34526620370 3.53 14.1 "06/07/2010 09:17:11"
-116.85 34.32 1618.81454861111 3.32 1.63 "06/07/2010 20:32:57"
-116.85 34.32 1618.82056712963 3.23 1.67 "06/07/2010 20:41:37"
-118.46 33.86 1618.95795138889 3.69 11.23 "06/07/2010 23:59:27"
-117.57 37.91 1619.31150462963 3.12 10.32 "06/08/2010 08:28:34"
-115.45 32.3 1620.2878125 3.11 2.92 "06/09/2010 07:54:27"
-115.91 32.7 1620.41813657407 3.1 2.26 "06/09/2010 11:02:07"
-115.34 32.23 1620.65648148148 3.41 15.48 "06/09/2010 16:45:20"
-115.11 32.03 1621.88001157407 4.14 10 "06/10/2010 22:07:13"
-115.33 32.22 1621.88074074074 3.43 10 "06/10/2010 22:08:16"
-115.17 32.37 1622.36267361111 3.15 10 "06/11/2010 09:42:15"
-115.14 32.37 1622.36275462963 3.27 10 "06/11/2010 09:42:22"
-115.33 32.32 1622.66646990741 3.97 10 "06/11/2010 16:59:43"
-115.18 32.39 1622.82722222222 4.26 15 "06/11/2010 20:51:12"
-121.61 36.86 1623.21196759259 3.57 7.68 "06/12/2010 06:05:14"
-117.52 37.45 1623.60376157407 4.54 5.87 "06/12/2010 15:29:25"
-116.42 33.38 1624.08954861111 4.9 12.48 "06/13/2010 03:08:57"
-116.39 33.39 1624.08981481481 4.23 5.57 "06/13/2010 03:09:20"
-115.93 32.69 1624.82152777778 3.52 5.09 "06/13/2010 20:43:00"
-115.56 32.41 1624.94190972222 3.06 1.52 "06/13/2010 23:36:21"
-115.32 32.18 1625.25170138889 4.69 10 "06/14/2010 07:02:27"
-122.78 38.8 1625.44378472222 3.66 4.3 "06/14/2010 11:39:03"
-115.21 32.1 1625.45774305556 3.14 10 "06/14/2010 11:59:09"
-115.25 32.07 1625.97966435185 3.25 21.54 "06/15/2010 00:30:43"
-115.76 32.61 1626.12427083333 3.24 2.27 "06/15/2010 03:58:57"
-115.92 32.7 1626.14372685185 5.72 5.41 "06/15/2010 04:26:58"
-115.97 32.73 1626.14578703704 3.79 5.71 "06/15/2010 04:29:56"
-115.96 32.72 1626.14716435185 3.38 5.54 "06/15/2010 04:31:55"
-115.95 32.71 1626.14797453704 3.22 6.69 "06/15/2010 04:33:05"
-115.97 32.71 1626.14891203704 3.2 0 "06/15/2010 04:34:26"
-115.92 32.68 1626.15009259259 4.11 12.48 "06/15/2010 04:36:08"
-115.92 32.68 1626.15038194444 3.92 6.17 "06/15/2010 04:36:33"
-115.96 32.72 1626.15261574074 3.42 4.18 "06/15/2010 04:39:46"
-115.93 32.66 1626.15321759259 3.86 13.68 "06/15/2010 04:40:38"
-115.95 32.69 1626.15498842593 3.66 12.45 "06/15/2010 04:43:11"
-115.95 32.72 1626.15702546296 3.08 5.71 "06/15/2010 04:46:07"
-115.93 32.7 1626.15791666667 3.49 5.68 "06/15/2010 04:47:24"
-115.95 32.71 1626.16446759259 3.58 5.89 "06/15/2010 04:56:50"
-115.97 32.69 1626.16518518519 3.22 4 "06/15/2010 04:57:52"
-115.93 32.68 1626.16604166667 3.08 3.53 "06/15/2010 04:59:06"
-115.95 32.7 1626.16650462963 4.61 10.69 "06/15/2010 04:59:46"
-115.9 32.64 1626.17273148148 3.46 12.8 "06/15/2010 05:08:44"
-115.91 32.67 1626.18819444444 3.72 6.61 "06/15/2010 05:31:00"
-115.99 32.75 1626.18842592593 3.65 1.61 "06/15/2010 05:31:20"
-115.96 32.71 1626.19047453704 4.35 5.52 "06/15/2010 05:34:17"
-115.95 32.69 1626.21421296296 3.79 14.16 "06/15/2010 06:08:28"
-115.94 32.69 1626.22473379630 3.22 15.1 "06/15/2010 06:23:37"
-115.93 32.68 1626.22488425926 3.49 8.15 "06/15/2010 06:23:50"
-115.92 32.7 1626.23070601852 3.53 14.05 "06/15/2010 06:32:13"
-115.92 32.7 1626.24038194444 3.63 11.98 "06/15/2010 06:46:09"
-115.92 32.68 1626.24475694444 3.44 13.21 "06/15/2010 06:52:27"
-115.95 32.71 1626.29958333333 3.63 0.5 "06/15/2010 08:11:24"
-115.91 32.69 1626.30193287037 4.15 3.77 "06/15/2010 08:14:47"
-115.91 32.68 1626.30336805556 3.97 5.6 "06/15/2010 08:16:51"
-115.87 32.65 1626.30871527778 3.17 0.06 "06/15/2010 08:24:33"
-115.93 32.67 1626.31027777778 3.31 6.13 "06/15/2010 08:26:48"
-115.93 32.69 1626.31924768519 3.12 4.53 "06/15/2010 08:39:43"
-115.91 32.66 1626.33790509259 3.05 6.22 "06/15/2010 09:06:35"
-115.93 32.69 1626.36896990741 3.56 5.28 "06/15/2010 09:51:19"
-115.94 32.7 1626.36967592593 3.26 0.16 "06/15/2010 09:52:20"
-115.96 32.71 1626.58105324074 3.3 3.46 "06/15/2010 14:56:43"
-116.43 33.39 1626.64148148148 3.08 6.96 "06/15/2010 16:23:44"
-115.96 32.71 1626.64759259259 3.62 13.42 "06/15/2010 16:32:32"
-115.91 32.69 1626.67097222222 3.65 13.52 "06/15/2010 17:06:12"
-115.97 32.71 1626.92057870370 3.14 7.18 "06/15/2010 23:05:38"
-115.99 32.72 1626.93806712963 3.28 4.37 "06/15/2010 23:30:49"
-115.93 32.67 1627.07086805556 3.23 11.66 "06/16/2010 02:42:03"
-115 31.93 1627.20391203704 3.1 0 "06/16/2010 05:53:38"
-115.92 32.67 1627.27765046296 3.25 0.25 "06/16/2010 07:39:49"
-115.91 32.63 1627.37829861111 3.36 9.81 "06/16/2010 10:04:45"
-115.97 32.73 1627.41297453704 3.56 3.35 "06/16/2010 10:54:41"
-115.93 32.7 1627.43806712963 3.77 3.67 "06/16/2010 11:30:49"
-115.22 32.06 1627.49922453704 3.29 10 "06/16/2010 12:58:53"
-115.98 32.68 1627.58972222222 3.24 2.96 "06/16/2010 15:09:12"
-115.94 32.69 1627.63865740741 3.23 1.04 "06/16/2010 16:19:40"
-115.22 32.07 1627.64579861111 3.11 6.69 "06/16/2010 16:29:57"
-115.9 32.67 1627.83638888889 3.37 4.13 "06/16/2010 21:04:24"
-115.95 32.67 1627.84848379630 3.15 1.89 "06/16/2010 21:21:49"
-118.6 35.2 1628.03061342593 3.37 6.3 "06/17/2010 01:44:05"
-115.06 32.06 1628.33679398148 3.74 10 "06/17/2010 09:04:59"
-115 32.07 1628.33724537037 4.13 10 "06/17/2010 09:05:38"
-115.02 32.09 1628.34802083333 3.1 10 "06/17/2010 09:21:09"
-115.97 32.72 1628.36231481481 3.06 1.15 "06/17/2010 09:41:44"
-115.98 32.71 1628.55804398148 3.32 3.39 "06/17/2010 14:23:35"
-115.61 32.49 1628.59177083333 3.33 5.91 "06/17/2010 15:12:09"
-115.24 32.12 1629.15915509259 3.32 10 "06/18/2010 04:49:11"
-115.93 32.7 1629.53988425926 3.41 2.22 "06/18/2010 13:57:26"
-116.42 33.39 1629.59351851852 3.41 10.03 "06/18/2010 15:14:40"
-115.34 32.2 1630.03971064815 3.47 10 "06/19/2010 01:57:11"
-115.33 32.27 1630.86928240741 3.41 15.66 "06/19/2010 21:51:46"
-115.4 32.22 1631.32913194444 3.38 16.24 "06/20/2010 08:53:57"
-115.19 32.02 1631.79003472222 3.77 10 "06/20/2010 19:57:39"
-115.99 32.73 1632.47660879630 3.11 1.94 "06/21/2010 12:26:19"
-121.43 36.94 1633.26650462963 3.07 7.38 "06/22/2010 07:23:46"
-122.83 38.84 1633.8625 3.16 2.29 "06/22/2010 21:42:00"
-115.93 32.71 1634.31880787037 3.15 5.12 "06/23/2010 08:39:05"
-115.95 32.71 1634.83934027778 3.06 3.25 "06/23/2010 21:08:39"
-115.43 32.32 1634.88733796296 3.24 10 "06/23/2010 22:17:46"
-117.45 34.13 1635.46837962963 3.18 7.89 "06/24/2010 12:14:28"
-115.95 32.71 1635.51202546296 3.49 1.49 "06/24/2010 13:17:19"
-117.18 31.99 1635.59115740741 3.7 8 "06/24/2010 15:11:16"
-115.96 32.72 1635.67194444444 3.96 1.17 "06/24/2010 17:07:36"
-115.24 32.17 1635.75859953704 3.11 13.86 "06/24/2010 19:12:23"
-121.03 35.66 1635.91745370370 3.27 6.4 "06/24/2010 23:01:08"
-121.03 35.66 1635.92871527778 3.13 6.19 "06/24/2010 23:17:21"
-115.97 32.72 1635.96567129630 3.05 1.72 "06/25/2010 00:10:34"
-115.79 32.62 1636.23464120370 4.17 6.44 "06/25/2010 06:37:53"
-115.92 32.67 1637.97065972222 3.27 7.86 "06/27/2010 00:17:45"
-118.6 35.2 1638.47377314815 3.78 6.46 "06/27/2010 12:22:14"
-115.95 32.71 1639.11079861111 3.1 1.25 "06/28/2010 03:39:33"
-122.55 37.74 1639.57435185185 3.25 7.72 "06/28/2010 14:47:04"
-115.37 32.25 1640.02638888889 3.54 6 "06/29/2010 01:38:00"
-115.51 32.41 1640.71583333333 3.39 16.76 "06/29/2010 18:10:48"
-115.91 32.66 1641.29378472222 3.59 12.57 "06/30/2010 08:03:03"
-122.08 39.77 1641.97901620370 3.31 26.36 "07/01/2010 00:29:47"
-115.56 32.41 1642.01853009259 3.1 5.79 "07/01/2010 01:26:41"
-118.44 35.48 1642.28577546296 3.74 1.97 "07/01/2010 07:51:31"
-115.06 32.08 1642.71746527778 3.7 10 "07/01/2010 18:13:09"
-116.23 32.87 1643.1021875 3.51 9.84 "07/02/2010 03:27:09"
-115.17 32.06 1643.67135416667 3.92 10 "07/02/2010 17:06:45"
-115.18 32.04 1643.67222222222 3.42 10 "07/02/2010 17:08:00"
-114.98 32.01 1645.5240625 3.41 10 "07/04/2010 13:34:39"
-115.12 32.06 1647.06839120370 3.35 10 "07/06/2010 02:38:29"
-115.35 32.22 1647.65144675926 4.27 1.51 "07/06/2010 16:38:05"
-116.49 33.42 1648.95386574074 5.43 13.97 "07/07/2010 23:53:34"
-116.48 33.46 1649.06569444444 3.4 12.92 "07/08/2010 02:34:36"
-117.71 36.1 1650.02136574074 3.15 2.09 "07/09/2010 01:30:46"
-115.62 32.47 1650.10252314815 3.09 1.47 "07/09/2010 03:27:38"
-118.2 36.79 1651.10673611111 3.09 5.58 "07/10/2010 03:33:42"
-115.87 32.67 1652.56447916667 3.07 8.06 "07/11/2010 14:32:51"
-116.44 33.48 1653.20172453704 3.3 9.14 "07/12/2010 05:50:29"
-124.61 40.68 1653.59390046296 3.05 23.54 "07/12/2010 15:15:13"
-115.92 32.67 1653.84041666667 3.15 12.09 "07/12/2010 21:10:12"
-122.76 38.79 1654.08568287037 3.21 2.54 "07/13/2010 03:03:23"
-115.32 32.3 1655.01508101852 3.1 2.31 "07/14/2010 01:21:43"
-115.22 32.08 1655.09802083333 3.06 10 "07/14/2010 03:21:09"
-115.27 32.14 1655.25663194444 3.48 12.58 "07/14/2010 07:09:33"
-115.33 32.25 1655.59545138889 3.88 15 "07/14/2010 15:17:27"
-115.24 32.19 1655.68788194444 3.11 10.06 "07/14/2010 17:30:33"
-115.22 32.13 1655.83921296296 3.06 21.36 "07/14/2010 21:08:28"
-122.81 38.82 1656.60537037037 3.95 2.93 "07/15/2010 15:31:44"
-122.82 38.82 1656.95439814815 3.83 2.4 "07/15/2010 23:54:20"
-115.71 32.56 1657.60415509259 3.14 7.7 "07/16/2010 15:29:59"
-118.81 37.62 1659.21974537037 3.43 7.89 "07/18/2010 06:16:26"
-122.81 38.83 1659.28422453704 3.17 3.82 "07/18/2010 07:49:17"
-115.18 32.13 1660.92097222222 3.91 10 "07/19/2010 23:06:12"
-115.64 32.48 1661.38753472222 3.49 1.11 "07/20/2010 10:18:03"
-119.62 40.08 1661.86701388889 4.22 11.75 "07/20/2010 21:48:30"
-121.57 36.83 1662.24623842593 3.35 8.31 "07/21/2010 06:54:35"
-116.27 34.48 1663.40927083333 3.07 8.28 "07/22/2010 10:49:21"
-118.81 37.62 1663.44453703704 3.76 8.26 "07/22/2010 11:40:08"
-122.51 37.67 1664.85358796296 3.15 7.73 "07/23/2010 21:29:10"
-115.98 32.73 1665.06228009259 3.96 3.12 "07/24/2010 02:29:41"
-115.36 32.26 1665.51026620370 3.08 5.56 "07/24/2010 13:14:47"
-115.36 32.25 1665.71209490741 3.97 14.01 "07/24/2010 18:05:25"
-115.29 32.15 1666.25482638889 3.6 10 "07/25/2010 07:06:57"
-115.26 32.15 1666.26893518519 3.85 6.3 "07/25/2010 07:27:16"
-116.01 33.16 1666.85116898148 3.8 13.2 "07/25/2010 21:25:41"
-115.38 32.29 1666.96616898148 3.95 8.57 "07/26/2010 00:11:17"
-115.27 32.15 1666.98189814815 3.07 10 "07/26/2010 00:33:56"
-115.26 32.18 1668.83200231481 3.09 9.13 "07/27/2010 20:58:05"
-123.13 39.5 1668.84837962963 3.36 7.66 "07/27/2010 21:21:40"
-115.19 32.14 1668.92787037037 3.07 6 "07/27/2010 23:16:08"
-115.21 32.08 1669.26525462963 3.38 12.91 "07/28/2010 07:21:58"
-122.79 38.82 1669.90070601852 3.31 3.69 "07/28/2010 22:37:01"
-115.31 32.23 1670.71012731481 3.91 12.67 "07/29/2010 18:02:35"
-115.24 32.21 1670.84432870370 3.06 14.71 "07/29/2010 21:15:50"
-118.21 38.62 1671.42623842593 4.24 11.14 "07/30/2010 11:13:47"
-115.19 32.03 1673.40643518519 3.67 10 "08/01/2010 10:45:16"
-115.22 32.13 1673.73429398148 3.85 10 "08/01/2010 18:37:23"
-117.76 33.96 1673.90466435185 3.06 12.28 "08/01/2010 22:42:43"
-120.82 36.25 1674.12510416667 3.4 6.85 "08/02/2010 04:00:09"
-115.72 32.57 1675.00806712963 3.16 3.79 "08/03/2010 01:11:37"
-115.3 32.17 1675.31885416667 3.31 10 "08/03/2010 08:39:09"
-120.46 39.19 1676.07476851852 3.09 7.04 "08/04/2010 02:47:40"
-115.08 32.12 1676.10049768519 3.19 10 "08/04/2010 03:24:43"
-118.81 37.62 1678.01392361111 3.6 7.82 "08/06/2010 01:20:03"
-116.44 33.98 1678.69412037037 4.05 7.66 "08/06/2010 17:39:32"
-115.98 32.73 1680.65386574074 3.48 3.09 "08/08/2010 16:41:34"
-115.22 32.07 1681.69180555556 3.73 10 "08/09/2010 17:36:12"
-121.64 36.91 1681.99387731481 3.85 5.39 "08/10/2010 00:51:11"
-120.48 39.87 1682.05035879630 3.79 9.35 "08/10/2010 02:12:31"
-120.43 34.72 1682.37144675926 3.65 1.11 "08/10/2010 09:54:53"
-115.37 32.24 1682.51723379630 3.29 10 "08/10/2010 13:24:49"
-116.41 33.37 1683.82453703704 3.38 9.77 "08/11/2010 20:47:20"
-122.81 38.8 1685.61940972222 3.19 3.59 "08/13/2010 15:51:57"
-115.09 32.03 1687.02636574074 3.79 10 "08/15/2010 01:37:58"
-115.25 32.16 1687.41329861111 3.57 10 "08/15/2010 10:55:09"
-122.77 38.82 1687.74438657407 3.33 1.39 "08/15/2010 18:51:55"
-115.24 32.15 1687.83805555556 3.42 10 "08/15/2010 21:06:48"
-119.32 33.17 1688.41314814815 3.18 6 "08/16/2010 10:54:56"
-125.15 40.77 1688.46200231481 4.37 23.27 "08/16/2010 12:05:17"
-115.28 32.19 1688.56606481481 3.13 10 "08/16/2010 14:35:08"
-115.2 32.12 1689.05150462963 3.22 10 "08/17/2010 02:14:10"
-117.5 34.39 1689.76998842593 3.1 13.95 "08/17/2010 19:28:47"
-121.57 36.84 1691.99309027778 3.15 6.15 "08/20/2010 00:50:03"
-116.69 33.88 1693.54150462963 3.59 12.88 "08/21/2010 13:59:46"
-124.13 40.66 1693.83512731481 3.18 25.98 "08/21/2010 21:02:35"
-115.25 32.14 1694.07365740741 3.58 10 "08/22/2010 02:46:04"
-118.88 38.79 1695.29903935185 3.24 13.2 "08/23/2010 08:10:37"
-119.03 33.52 1696.19603009259 3.97 16.9 "08/24/2010 05:42:17"
-115.41 32.36 1696.86365740741 4.22 10 "08/24/2010 21:43:40"
-124.57 40.3 1697.51644675926 3.28 20.23 "08/25/2010 13:23:41"
-117.53 37.45 1697.57939814815 3.56 6.98 "08/25/2010 14:54:20"
-121.18 35.82 1697.68055555556 3.69 5.18 "08/25/2010 17:20:00"
-116.04 32.85 1698.56561342593 3.72 12.33 "08/26/2010 14:34:29"
-115.96 32.72 1698.65815972222 3.45 2.46 "08/26/2010 16:47:45"
-115.64 33.23 1699.37572916667 3.17 2 "08/27/2010 10:01:03"
-115.63 33.22 1699.68944444444 3.57 2 "08/27/2010 17:32:48"
-122.8 39.31 1700.45133101852 3.56 14.09 "08/28/2010 11:49:55"
-115.64 33.23 1700.55101851852 3.26 3.07 "08/28/2010 14:13:28"
-115.29 32.18 1701.62063657407 4.28 10 "08/29/2010 15:53:43"
-115.35 32.21 1701.86046296296 3.11 7.62 "08/29/2010 21:39:04"
-115.36 32.18 1701.86197916667 3.38 0.43 "08/29/2010 21:41:15"
-115.3 32.23 1703.35609953704 3.08 10 "08/31/2010 09:32:47"
-121.6 36.86 1704.20736111111 3.22 6.77 "09/01/2010 05:58:36"
-122.35 37.96 1705.64969907407 3.12 5.22 "09/02/2010 16:35:34"
-115.22 32.14 1705.68292824074 3.11 10 "09/02/2010 17:23:25"
-115.31 32.17 1707.67458333333 3.43 2.3 "09/04/2010 17:11:24"
-115.26 32.12 1707.90340277778 3.62 11.66 "09/04/2010 22:40:54"
-115.26 32.11 1708.62582175926 3.65 10 "09/05/2010 16:01:11"
-115.71 32.65 1709.774375 3.15 6 "09/06/2010 19:35:06"
-121.07 36.56 1710.24960648148 3.11 8.44 "09/07/2010 06:59:26"
-116.96 35.73 1710.68696759259 3.45 4.47 "09/07/2010 17:29:14"
-115.33 32.3 1711.20883101852 3.21 10 "09/08/2010 06:00:43"
-115.9 32.68 1714.76393518519 3.17 4.31 "09/11/2010 19:20:04"
-115.09 32.02 1715.15569444444 3.75 10 "09/12/2010 04:44:12"
-116.77 34.73 1715.90616898148 3.12 4.03 "09/12/2010 22:44:53"
-115.2 32.05 1717.41131944444 4.96 10 "09/14/2010 10:52:18"
-115.33 32.19 1717.4990625 3.15 12.97 "09/14/2010 12:58:39"
-115.25 32.16 1718.21519675926 4.79 13.79 "09/15/2010 06:09:53"
-115.37 32.3 1718.43278935185 3.37 4.37 "09/15/2010 11:23:13"
-117.68 35.84 1719.62148148148 3.88 4.56 "09/16/2010 15:54:56"
-120.49 39.88 1720.29097222222 3.27 9.72 "09/17/2010 07:59:00"
-115.71 32.63 1720.948125 3.34 3.97 "09/17/2010 23:45:18"
-115.33 32.22 1721.15320601852 3.94 6.83 "09/18/2010 04:40:37"
-121.3 36.68 1722.71875 3.17 4.82 "09/19/2010 18:15:00"
-115.11 32.03 1722.97918981481 4.75 10 "09/20/2010 00:30:02"
-115.38 32.25 1724.34918981481 3.38 13.19 "09/21/2010 09:22:50"
-115.28 32.18 1724.74637731481 3.77 6.25 "09/21/2010 18:54:47"
-117.38 37.14 1733.31777777778 4.42 8.46 "09/30/2010 08:37:36"
-117.38 37.16 1733.32082175926 3.25 9.98 "09/30/2010 08:41:59"
-117.37 37.17 1733.34525462963 3.63 13.64 "09/30/2010 09:17:10"
-117.38 37.15 1733.38681712963 3.7 9.45 "09/30/2010 10:17:01"
-117.39 37.14 1733.57625 3.58 7.93 "09/30/2010 14:49:48"
-117.38 37.14 1733.66523148148 3.48 8.7 "09/30/2010 16:57:56"
-117.4 37.15 1733.71930555556 3.26 9.85 "09/30/2010 18:15:48"
-119.89 41.37 1734.47990740741 3.41 0 "10/01/2010 12:31:04"
-117.38 37.15 1734.55084490741 3.55 10.11 "10/01/2010 14:13:13"
-115.39 32.24 1734.79377314815 3.16 6.48 "10/01/2010 20:03:02"
-115.89 32.68 1735.80444444444 3.12 4.81 "10/02/2010 20:18:24"
-117.38 37.14 1736.27247685185 3.34 12.22 "10/03/2010 07:32:22"
-117.39 37.14 1736.67375 3.74 7.73 "10/03/2010 17:10:12"
-117.39 37.14 1736.76395833333 3.13 9.1 "10/03/2010 19:20:06"
-117.38 37.14 1736.76728009259 3.47 8.66 "10/03/2010 19:24:53"
-117.38 37.15 1737.55956018519 3.69 9.69 "10/04/2010 14:25:46"
-117.37 37.16 1737.56015046296 3.19 8.2 "10/04/2010 14:26:37"
-121.51 37.4 1738.51971064815 3.07 8.4 "10/05/2010 13:28:23"
-124.8 40.95 1738.59407407407 4.39 23.99 "10/05/2010 15:15:28"
-117.38 37.15 1738.84915509259 4.14 9.21 "10/05/2010 21:22:47"
-116.49 33.15 1739.70702546296 3.94 4.19 "10/06/2010 17:58:07"
-115.74 32.6 1740.84037037037 3.42 10 "10/07/2010 21:10:08"
-115.74 32.59 1741.10232638889 3.2 11.82 "10/08/2010 03:27:21"
-115.26 32.2 1742.12622685185 3.82 5.56 "10/09/2010 04:01:46"
-117.39 37.15 1744.90982638889 3.36 12.18 "10/11/2010 22:50:09"
-115.29 32.16 1745.08372685185 4.27 5.58 "10/12/2010 03:00:34"
-117.38 37.16 1745.19287037037 3.16 10.97 "10/12/2010 05:37:44"
-116.47 33 1745.24929398148 3.17 7.93 "10/12/2010 06:58:59"
-117.66 35.96 1745.89182870370 3.06 2.97 "10/12/2010 22:24:14"
-117.37 37.16 1747.23131944444 3.15 11.48 "10/14/2010 06:33:06"
-121.39 37.88 1748.41956018519 3.13 14.72 "10/15/2010 11:04:10"
-115.23 32.11 1748.62870370370 3.23 10 "10/15/2010 16:05:20"
-115.25 32.16 1749.86908564815 3.62 0.83 "10/16/2010 21:51:29"
-115.24 32.09 1750.16454861111 3.44 14.47 "10/17/2010 04:56:57"
-120.03 39.36 1751.114375 3.16 13.02 "10/18/2010 03:44:42"
-115.72 32.56 1751.44586805556 3.15 7.74 "10/18/2010 11:42:03"
-115.36 32.26 1751.44648148148 3.16 7.47 "10/18/2010 11:42:56"
-123.96 40.73 1751.59835648148 3.43 21.22 "10/18/2010 15:21:38"
-115.22 32.36 1752.61760416667 3.1 14.03 "10/19/2010 15:49:21"
-122.79 38.84 1752.70265046296 3.54 1.2 "10/19/2010 17:51:49"
-115.23 32.08 1752.83244212963 3.74 10 "10/19/2010 20:58:43"
-115.58 32.46 1753.27925925926 3.3 14.61 "10/20/2010 07:42:08"
-115.23 32.16 1756.18565972222 3.11 13.53 "10/23/2010 05:27:21"
-118.98 35.07 1758.53166666667 3.73 17.23 "10/25/2010 13:45:36"
-115.73 32.66 1761.35045138889 3.05 13.04 "10/28/2010 09:24:39"
-115.19 32 1762.00202546296 3.54 10 "10/29/2010 01:02:55"
-115.08 32.09 1762.12719907407 3.51 10 "10/29/2010 04:03:10"
-115.95 32.83 1762.71067129630 3.88 12.39 "10/29/2010 18:03:22"
-118.84 37.49 1763.20857638889 3.16 9.71 "10/30/2010 06:00:21"
-116.95 34.99 1763.98790509259 3.1 8.25 "10/31/2010 00:42:35"
